transaction_id,timestamp_sec,amount,mcc,mcc_risk_weight,is_decline,hour_of_day_sin,hour_of_day_cos,card_type,device_risk_score,velocity,geo_distance_km,card_age_days,failed_attempts_24h,user_agent_category,provisioning_channel,nfc_tap_latency_ms,bnpl_bureau_inquiries,raas_dispute_score,bopis_pickup_delay_min,is_fraud,attack_vector,fraud_subtype
TX_FRD_ATO_000001,2883.190330107738,1465.26,5411,0.1,1,0.2081,0.9781,visa,0.5674,2.8,520.84,88.0,2,spoofed_mobile_browser,1,0.0,0,0.0477,0.0,1,account_takeover,account_takeover
TX_LEG_STD_000080,2898.0539823552695,12.19,5812,0.15,0,0.2092,0.9779,mastercard,0.3201,1.24,18.93,683.0,0,standard_browser,0,76.7,0,0.1037,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000038,2912.3246333100333,106.7,5411,0.1,0,0.2102,0.9777,visa,0.0526,2.31,6493.15,609.0,0,standard_browser,0,0.0,0,0.1208,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_FRD_GHOST_000002,3021.6830855629,24.9,5411,0.1,0,0.218,0.976,visa,0.0383,2.21,26.27,206.0,0,standard_browser,1,582.6,0,0.1125,0.0,1,ghost_tap_nfc_relay,ghost_tap_nfc_relay
TX_LEG_STD_000081,3034.695788739585,23.0,7523,0.3,0,0.2189,0.9757,visa,0.0596,0.99,29.21,192.0,0,standard_browser,0,78.3,0,0.0175,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000082,3072.4174231140587,42.98,5411,0.1,0,0.2216,0.9751,visa,0.3726,1.4,0.89,166.0,0,standard_browser,0,73.3,1,0.0116,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000039,3104.4064014836395,243.05,5541,0.18,0,0.2238,0.9746,visa,0.4652,1.47,6921.88,226.0,0,standard_browser,0,28.9,0,0.0691,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000040,3108.2568840387767,115.71,5411,0.1,0,0.2241,0.9746,visa,0.35,1.34,3483.51,52.0,0,standard_browser,0,0.0,1,0.1536,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000041,3126.2014104525106,119.21,5311,0.4,0,0.2254,0.9743,amex,0.3873,1.82,3883.54,158.0,1,standard_browser,0,61.7,1,0.0188,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000042,3142.4557689604335,345.46,4121,0.35,0,0.2265,0.974,visa,0.2356,1.34,2736.24,319.0,0,standard_browser,0,0.0,1,0.0885,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000083,3159.4091503723903,10.78,5912,0.12,0,0.2277,0.9737,visa,0.0867,1.75,13.04,794.0,0,standard_browser,0,0.0,0,0.0117,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000043,3161.4377072952075,87.56,5999,0.85,0,0.2279,0.9737,mastercard,0.147,1.38,2026.27,114.0,0,standard_browser,0,0.0,0,0.0835,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000084,3187.695195512308,9.26,5912,0.12,0,0.2297,0.9733,mastercard,0.1837,1.23,3.19,1063.0,0,standard_browser,0,0.0,0,0.0252,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000044,3203.1393166752637,180.98,5999,0.85,0,0.2308,0.973,visa,0.2333,0.98,1307.56,248.0,1,standard_browser,1,0.0,0,0.0592,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000085,3203.318300981296,11.35,5411,0.1,0,0.2309,0.973,visa,0.3224,1.76,51.01,1211.0,0,standard_browser,0,0.0,0,0.0158,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000045,3222.8317964846556,275.12,5311,0.4,0,0.2322,0.9727,mastercard,0.4965,0.79,1480.99,1674.0,0,standard_browser,0,0.0,0,0.023,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000086,3257.243772063809,31.05,5812,0.15,0,0.2347,0.9721,mastercard,0.0112,2.55,30.76,808.0,0,standard_browser,0,0.0,0,0.0083,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000087,3269.8892445487572,21.04,5912,0.12,0,0.2356,0.9719,visa,0.1175,1.51,15.46,772.0,0,standard_browser,0,0.0,0,0.0166,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000088,3282.3095735482566,10.9,5411,0.1,0,0.2364,0.9716,mastercard,0.0427,0.82,0.1,3533.0,0,standard_browser,0,0.0,0,0.0261,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000089,3283.9946299646094,25.58,4121,0.35,0,0.2366,0.9716,mastercard,0.1725,1.51,4.39,349.0,0,standard_browser,0,72.9,0,0.122,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000046,3306.442768550821,137.65,4121,0.35,0,0.2381,0.9712,mastercard,0.0813,0.9,3155.48,208.0,1,standard_browser,0,32.0,1,0.0572,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000090,3407.9645038521185,16.67,7523,0.3,0,0.2453,0.9694,visa,0.2286,0.77,34.35,1722.0,0,standard_browser,0,47.1,0,0.0059,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000047,3416.014401242621,68.96,4121,0.35,0,0.2459,0.9693,visa,0.224,1.48,7695.91,404.0,1,standard_browser,0,69.2,0,0.101,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000091,3426.4430127282985,34.78,5411,0.1,0,0.2466,0.9691,visa,0.1261,1.47,22.38,114.0,0,standard_browser,0,0.0,0,0.0201,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000092,3487.2958216470997,9.21,5411,0.1,0,0.2509,0.968,mastercard,0.01,2.03,16.98,223.0,0,standard_browser,1,0.0,0,0.102,291.0,0,legitimate,legitimate_standard
TX_LEG_HN_000048,3524.3100237722297,59.81,5311,0.4,0,0.2535,0.9673,visa,0.2057,1.66,889.53,94.0,0,standard_browser,0,0.0,1,0.1776,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000049,3566.984560595549,76.89,4121,0.35,0,0.2565,0.9665,visa,0.2766,0.7,5361.11,1848.0,0,standard_browser,1,0.0,0,0.0264,236.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000093,3578.4526441027724,12.45,5812,0.15,0,0.2573,0.9663,mastercard,0.01,2.08,0.1,416.0,0,standard_browser,0,63.7,0,0.01,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000094,3582.018333115727,12.42,4121,0.35,1,0.2576,0.9663,visa,0.0299,0.59,1.08,543.0,0,standard_browser,0,0.0,0,0.0107,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000050,3799.965292756296,103.71,5999,0.85,0,0.2728,0.9621,mastercard,0.2678,1.25,5150.15,528.0,0,standard_browser,1,24.8,0,0.1204,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000051,3834.4743830244447,165.83,5999,0.85,0,0.2753,0.9614,visa,0.3932,1.22,1570.08,196.0,0,standard_browser,1,0.0,0,0.1038,213.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000052,3841.893129558159,19.51,5999,0.85,0,0.2758,0.9612,mastercard,0.2621,1.73,1972.75,123.0,0,standard_browser,1,22.0,1,0.0313,281.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000053,3849.747425870703,209.79,5541,0.18,0,0.2763,0.9611,amex,0.2618,1.63,7392.29,280.0,0,standard_browser,0,0.0,0,0.1408,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000095,3852.3108974227766,6.17,5411,0.1,0,0.2765,0.961,mastercard,0.0886,1.24,7.35,71.0,0,standard_browser,0,0.0,0,0.0454,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000096,3856.8648708225764,19.34,5411,0.1,0,0.2768,0.9609,mastercard,0.2586,0.53,50.41,352.0,0,standard_browser,0,34.3,0,0.0179,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000054,3864.43668386722,118.5,4121,0.35,0,0.2773,0.9608,amex,0.307,1.16,1893.6,198.0,0,standard_browser,0,82.1,0,0.0742,330.0,1,legitimate_hard_negative,label_noise_undetected
TX_LEG_HN_000055,3881.0535604496076,171.48,4121,0.35,0,0.2785,0.9604,amex,0.0775,1.22,6901.16,253.0,0,standard_browser,0,0.0,0,0.0944,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000056,3897.9869814040276,223.81,5311,0.4,0,0.2797,0.9601,mastercard,0.4869,1.33,2359.63,340.0,1,standard_browser,1,0.0,1,0.0118,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000057,3898.882646447728,53.69,5311,0.4,0,0.2798,0.9601,visa,0.3902,1.74,6487.59,203.0,0,standard_browser,0,0.0,1,0.0916,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000097,3914.3145897697714,20.3,5812,0.15,0,0.2808,0.9598,mastercard,0.3057,2.09,35.29,74.0,0,standard_browser,0,0.0,0,0.1181,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000098,3975.06225909054,16.85,7523,0.3,1,0.2851,0.9585,visa,0.1304,1.03,24.0,38.0,0,standard_browser,0,0.0,0,0.0126,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000058,3983.8144023599234,58.5,5999,0.85,1,0.2857,0.9583,mastercard,0.5802,1.77,7378.05,296.0,0,standard_browser,1,0.0,0,0.1358,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000099,3985.998577053909,14.55,5812,0.15,0,0.2857,0.9583,visa,0.0623,1.03,0.1,273.0,0,standard_browser,1,24.3,0,0.0005,0.0,1,adversarial_timestamp_jitter,label_noise_undetected
TX_LEG_STD_000100,3992.987360971214,5.59,5812,0.15,0,0.2863,0.9581,amex,0.3679,0.24,14.22,149.0,0,standard_browser,1,44.1,0,0.1273,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000059,4019.9852475668513,222.25,5411,0.1,0,0.2882,0.9576,visa,0.5348,1.93,1541.51,324.0,1,standard_browser,2,0.0,1,0.1528,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000060,4026.6678413523086,83.34,5411,0.1,0,0.2887,0.9574,amex,0.5878,1.09,4151.34,472.0,0,standard_browser,0,0.0,1,0.0918,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000101,4039.570103024432,11.67,7523,0.3,0,0.2896,0.9572,mastercard,0.2934,0.72,29.58,1255.0,0,standard_browser,0,38.4,0,0.1272,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000102,4067.320784747833,13.7,5912,0.12,0,0.2915,0.9566,mastercard,0.1032,1.08,8.93,434.0,0,standard_browser,0,0.0,1,0.0262,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000061,4074.035930346382,150.52,5812,0.15,1,0.292,0.9564,visa,0.3192,1.4,3757.61,486.0,0,standard_browser,1,0.0,0,0.0334,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000103,4092.382661255342,9.18,4121,0.35,0,0.2932,0.956,visa,0.0665,1.0,18.91,215.0,0,standard_browser,1,72.8,0,0.0272,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000062,4095.361551193193,158.8,5311,0.4,0,0.2934,0.956,mastercard,0.3889,1.68,2592.67,41.0,0,standard_browser,0,0.0,0,0.244,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000104,4100.650525841222,14.98,5912,0.12,0,0.2938,0.9559,amex,0.1317,1.25,0.1,847.0,1,standard_browser,1,0.0,0,0.0159,0.0,0,legitimate,legitimate_standard
TX_FRD_DRIP_000001,4132.600563464348,35.17,5816,0.88,0,0.296,0.9552,mastercard,0.2181,1.39,45.91,69.0,0,residential_proxy_bot,0,0.0,0,0.067,0.0,1,slow_drip,slow_drip_stealth
TX_LEG_STD_000105,4145.308460707689,21.74,7523,0.3,0,0.2969,0.9549,visa,0.0545,0.81,30.79,274.0,0,standard_browser,0,0.0,0,0.1311,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000063,4202.143253741213,118.38,5311,0.4,0,0.3009,0.9537,mastercard,0.2048,0.52,2312.95,126.0,0,standard_browser,2,0.0,2,0.1568,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000106,4213.555749801343,61.93,5912,0.12,0,0.3016,0.9534,mastercard,0.027,2.21,19.59,448.0,0,standard_browser,1,65.7,2,0.0724,0.0,0,legitimate,legitimate_standard
TX_FRD_CNP_000000,4246.8457460305135,220.28,5969,0.82,1,0.304,0.9527,mastercard,0.3323,2.79,33.23,15.0,0,automated_script,1,0.0,0,0.148,0.0,1,adversarial_surrogate_probing,cnp_fraud
TX_LEG_STD_000107,4288.688541297052,19.71,5541,0.18,0,0.3069,0.9518,mastercard,0.01,0.86,3.04,195.0,0,standard_browser,0,23.8,0,0.0289,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000064,4369.82490420382,42.07,5812,0.15,1,0.3125,0.9499,visa,0.1505,1.36,1443.08,433.0,0,standard_browser,0,0.0,2,0.1207,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000108,4413.650114665483,20.01,5912,0.12,1,0.3155,0.9489,mastercard,0.0175,0.9,20.98,494.0,0,standard_browser,0,0.0,0,0.2767,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000065,4421.181660200281,439.65,5812,0.15,0,0.316,0.9488,visa,0.2492,1.35,7371.46,163.0,0,standard_browser,0,0.0,0,0.0718,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000109,4459.145071698472,15.43,4121,0.35,0,0.3186,0.9479,mastercard,0.0302,1.21,48.63,68.0,0,standard_browser,0,0.0,1,0.1701,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000110,4485.703530819937,4.26,5411,0.1,0,0.3205,0.9473,mastercard,0.3104,1.05,6.5,569.0,0,standard_browser,0,0.0,1,0.1718,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000066,4487.62669987253,184.35,4121,0.35,0,0.3206,0.9472,mastercard,0.401,0.86,7189.81,342.0,0,standard_browser,2,0.0,0,0.0308,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000067,4542.834653121971,136.51,5311,0.4,0,0.3244,0.9459,mastercard,0.574,1.53,3399.2,412.0,0,standard_browser,1,61.2,0,0.1042,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000111,4568.1866166540185,16.93,5812,0.15,0,0.3261,0.9453,visa,0.0945,1.07,20.49,170.0,0,standard_browser,0,29.0,1,0.0959,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000112,4568.716627829,18.0,4121,0.35,1,0.3262,0.9453,visa,0.0601,1.7,15.7,407.0,0,standard_browser,1,0.0,0,0.0637,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000113,4589.375628745316,87.71,5411,0.1,0,0.3276,0.9448,visa,0.151,1.25,15.42,443.0,0,standard_browser,1,0.0,0,0.0745,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000114,4666.683664188353,15.23,5912,0.12,0,0.3329,0.943,mastercard,0.3298,1.58,11.93,1387.0,0,standard_browser,0,0.0,0,0.0417,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000068,4700.855223364401,363.47,4121,0.35,0,0.3352,0.9421,mastercard,0.0826,0.96,7486.06,183.0,0,standard_browser,0,0.0,1,0.2324,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000115,4709.5618325082905,20.96,5411,0.1,0,0.3358,0.9419,mastercard,0.0578,2.08,0.1,2110.0,0,standard_browser,1,0.0,0,0.2588,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000069,4732.944961483556,114.73,5411,0.1,0,0.3374,0.9413,visa,0.3333,0.68,7714.07,497.0,1,standard_browser,0,0.0,0,0.0339,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000070,4742.65400934045,393.14,5812,0.15,0,0.3381,0.9411,mastercard,0.0721,1.36,1594.97,712.0,1,standard_browser,0,29.3,0,0.2009,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000116,4743.0878838998215,16.94,4121,0.35,0,0.3381,0.9411,visa,0.011,1.89,9.19,206.0,0,standard_browser,0,0.0,0,0.1855,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000117,4765.716289891164,6.91,5411,0.1,0,0.3397,0.9405,visa,0.2308,1.45,26.93,345.0,0,standard_browser,0,0.0,1,0.0035,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000071,4795.621064308843,73.3,5812,0.15,0,0.3417,0.9398,visa,0.5148,0.72,2622.2,933.0,0,standard_browser,0,75.3,2,0.1107,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000118,4813.489220871233,34.52,5541,0.18,1,0.3429,0.9394,amex,0.0725,1.36,23.63,3650.0,0,standard_browser,1,53.9,0,0.0281,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000119,4815.388749900169,25.54,5912,0.12,0,0.3431,0.9393,mastercard,0.0945,1.24,17.31,1582.0,0,standard_browser,0,70.3,0,0.0074,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000120,4822.11685313862,30.43,5411,0.1,0,0.3435,0.9391,mastercard,0.1088,1.99,13.64,1456.0,0,standard_browser,0,0.0,0,0.0732,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000072,4829.888563460849,524.7,5999,0.85,0,0.3441,0.9389,mastercard,0.0811,1.84,6992.83,86.0,0,standard_browser,1,0.0,1,0.0283,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000121,4837.6169000297905,8.84,5812,0.15,0,0.3446,0.9388,amex,0.0366,1.51,9.06,232.0,0,standard_browser,0,0.0,0,0.1134,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000122,4839.138808773153,42.92,5411,0.1,0,0.3447,0.9387,mastercard,0.2521,0.81,1.79,1198.0,0,standard_browser,0,0.0,0,0.0134,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000073,4866.744411932512,59.55,5812,0.15,0,0.3466,0.938,mastercard,0.257,0.68,7560.28,72.0,1,standard_browser,0,57.5,0,0.0199,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000123,4877.295224416099,6.38,5812,0.15,0,0.3473,0.9378,amex,0.131,1.45,18.78,262.0,0,standard_browser,0,27.6,0,0.0884,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000124,4881.221599015366,26.06,5812,0.15,0,0.3476,0.9377,visa,0.1835,0.8,14.14,989.0,0,standard_browser,0,34.7,0,0.03,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000074,4903.767768252164,269.71,5812,0.15,1,0.3491,0.9371,mastercard,0.1381,2.2,6728.73,394.0,0,standard_browser,0,43.0,0,0.0438,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000125,4948.731876972952,75.21,5411,0.1,0,0.3522,0.9359,mastercard,0.1836,1.27,16.39,1272.0,0,standard_browser,0,52.0,0,0.1011,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000126,4959.339709843031,8.03,7523,0.3,1,0.3529,0.9357,visa,0.0522,1.95,16.35,348.0,0,standard_browser,0,0.0,0,0.0329,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000075,4964.835746459732,191.39,5812,0.15,0,0.3533,0.9355,amex,0.3309,1.24,3767.03,494.0,0,standard_browser,0,82.8,2,0.0117,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000127,4980.469024508439,10.4,5411,0.1,0,0.3543,0.9351,visa,0.01,1.22,10.65,298.0,0,standard_browser,0,74.4,0,0.0307,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000128,5003.737761026931,17.6,5912,0.12,0,0.3559,0.9345,mastercard,0.1674,1.02,35.22,266.0,0,standard_browser,1,0.0,0,0.0266,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000129,5037.298452728628,11.58,5812,0.15,0,0.3582,0.9337,amex,0.1368,1.74,4.51,374.0,0,standard_browser,1,33.3,0,0.01,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000076,5066.402555726698,102.0,5411,0.1,0,0.3602,0.9329,mastercard,0.2044,1.32,2575.01,254.0,0,standard_browser,0,0.0,0,0.1066,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000130,5068.899717019146,5.73,5912,0.12,0,0.3603,0.9328,mastercard,0.2246,1.64,0.1,287.0,0,standard_browser,0,56.8,0,0.077,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000077,5095.708460836064,171.69,5812,0.15,0,0.3621,0.9321,mastercard,0.0583,1.0,4398.94,963.0,0,standard_browser,0,0.0,0,0.0235,0.0,1,legitimate_hard_negative,label_noise_undetected
TX_LEG_STD_000131,5142.411858735198,18.2,5812,0.15,0,0.3653,0.9309,mastercard,0.0604,1.07,7.09,423.0,1,standard_browser,0,27.3,2,0.0512,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000132,5272.915002436097,7.67,5912,0.12,0,0.3741,0.9274,mastercard,0.1419,1.94,0.1,435.0,0,standard_browser,1,0.0,0,0.0502,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000133,5301.636875627328,21.22,4121,0.35,1,0.3761,0.9266,mastercard,0.0947,1.82,18.33,523.0,0,standard_browser,0,0.0,0,0.0277,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000134,5318.520209049949,8.65,5912,0.12,0,0.3772,0.9261,visa,0.1022,0.61,23.86,298.0,0,standard_browser,0,26.2,2,0.0158,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000078,5348.361282255202,196.42,5541,0.18,0,0.3792,0.9253,amex,0.4231,1.13,3158.58,1085.0,0,standard_browser,0,0.0,3,0.0435,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000079,5356.049088713759,140.03,4121,0.35,0,0.3797,0.9251,mastercard,0.4418,1.01,6875.52,1248.0,0,standard_browser,0,0.0,2,0.3077,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000135,5380.903205034869,52.45,5411,0.1,0,0.3814,0.9244,visa,0.1835,2.08,12.21,313.0,0,standard_browser,1,0.0,0,0.0438,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000136,5397.457685920314,9.08,5912,0.12,0,0.3825,0.924,mastercard,0.1608,1.28,0.93,362.0,0,standard_browser,0,44.1,0,0.0256,207.0,0,legitimate,legitimate_standard
TX_LEG_HN_000080,5443.18902647807,287.1,5311,0.4,0,0.3856,0.9227,mastercard,0.037,1.35,5591.28,1549.0,0,standard_browser,0,63.7,2,0.0817,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000137,5474.3803517768565,13.04,5411,0.1,0,0.3877,0.9218,visa,0.1012,0.86,14.44,455.0,0,standard_browser,0,0.0,0,0.0757,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000138,5497.2430098433515,29.73,5411,0.1,0,0.3892,0.9212,amex,0.0333,1.09,9.16,517.0,1,standard_browser,0,0.0,2,0.0272,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000139,5556.555426582057,7.42,5812,0.15,0,0.3932,0.9195,visa,0.0842,1.15,0.1,239.0,2,standard_browser,1,0.0,0,0.0275,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000140,5564.051620569163,19.79,5812,0.15,0,0.3937,0.9192,mastercard,0.2553,2.05,14.62,541.0,0,standard_browser,0,64.3,0,0.129,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000081,5568.7968586888455,119.89,5999,0.85,0,0.394,0.9191,mastercard,0.3112,1.29,5094.98,328.0,0,standard_browser,0,0.0,3,0.0441,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000141,5570.124049145305,37.45,5812,0.15,0,0.3941,0.9191,visa,0.137,1.06,9.9,231.0,0,standard_browser,0,0.0,0,0.0128,0.0,1,legitimate,label_noise_undetected
TX_LEG_HN_000082,5660.519009900972,175.28,5311,0.4,0,0.4001,0.9165,visa,0.1511,1.08,4501.82,232.0,0,standard_browser,0,21.4,0,0.0119,72.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_000083,5666.322800951041,322.85,4121,0.35,0,0.4005,0.9163,visa,0.3065,1.03,2961.58,375.0,0,standard_browser,0,63.7,0,0.0687,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000142,5704.646620441507,5.33,4121,0.35,0,0.4031,0.9152,visa,0.0927,0.91,4.93,1198.0,0,standard_browser,0,0.0,0,0.0826,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000143,5720.593981389967,16.98,5812,0.15,0,0.4041,0.9147,visa,0.0623,1.09,6.8,64.0,0,standard_browser,0,0.0,0,0.0384,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000144,5743.225151379313,21.41,5812,0.15,0,0.4056,0.914,mastercard,0.1426,1.04,61.61,53.0,0,standard_browser,0,0.0,2,0.0913,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000145,5753.622154287909,27.95,5411,0.1,0,0.4063,0.9137,mastercard,0.2879,1.29,32.26,754.0,0,standard_browser,0,0.0,0,0.0801,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000146,5776.445320145285,7.03,5912,0.12,0,0.4078,0.9131,visa,0.2754,2.96,7.42,149.0,0,standard_browser,0,58.7,0,0.0597,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000084,5807.795937567103,233.15,5541,0.18,0,0.4099,0.9121,visa,0.0772,1.38,7110.17,196.0,0,standard_browser,0,82.8,0,0.0744,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000147,5902.598186838548,6.31,5912,0.12,0,0.4162,0.9093,mastercard,0.1777,1.11,27.91,768.0,0,standard_browser,0,49.5,0,0.0074,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000085,5933.4709460990625,136.31,5311,0.4,0,0.4182,0.9083,visa,0.4534,1.26,8925.53,320.0,0,standard_browser,0,0.0,0,0.0255,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_FRD_ATO_000002,5934.9450101631855,299.55,5311,0.4,0,0.4183,0.9083,visa,0.12,1.74,874.1,83.0,2,spoofed_mobile_browser,1,0.0,0,0.0873,0.0,1,adversarial_device_spoofing,account_takeover
TX_LEG_HN_000086,5965.941567748283,67.05,5311,0.4,0,0.4204,0.9074,visa,0.2389,1.0,3403.16,240.0,1,standard_browser,2,0.0,0,0.0323,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000148,5984.2752771692785,23.21,5812,0.15,0,0.4216,0.9068,visa,0.0852,1.63,24.21,412.0,1,standard_browser,0,77.1,0,0.0732,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_000149,5995.410602171233,20.3,4121,0.35,0,0.4223,0.9064,amex,0.1197,2.47,12.4,284.0,1,standard_browser,0,0.0,0,0.076,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_000087,5998.151392542065,69.27,5999,0.85,1,0.4225,0.9064,visa,0.3643,0.76,6403.99,73.0,0,standard_browser,0,76.8,0,0.0358,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_000150,6014.736603620346,19.23,5812,0.15,0,0.4236,0.9059,visa,0.0892,0.64,7.35,782.0,0,standard_browser,0,70.8,0,0.0264,0.0,0,legitimate,legitimate_standard
